match_id,match_order,snapshot_minute,actual_outcome,actual_margin,p_H,p_D,p_A,pred_margin,frozen_p_H,frozen_p_D,frozen_p_A,frozen_margin
3773585,5,40,A,-2.0,0.04607056563695766,0.8883768875632247,0.06555254679981762,-0.24322873778984827,0.22320285177496307,0.6688046555650449,0.1079924926599919,0.7764111831676657
3773585,5,45,A,-2.0,0.044657809798112784,0.8933734145922377,0.061968775609649474,-0.2628778433083572,0.22320285177496307,0.6688046555650449,0.1079924926599919,0.7764111831676657
3773585,5,50,A,-2.0,0.04327680612888537,0.8981579213620193,0.058565272509095385,-0.2812430500771157,0.22320285177496307,0.6688046555650449,0.1079924926599919,0.7764111831676657
3773585,5,55,A,-2.0,0.041927806290396344,0.9027376188501379,0.05533457485946584,-0.29810399763061524,0.22320285177496307,0.6688046555650449,0.1079924926599919,0.7764111831676657
3773585,5,60,A,-2.0,0.04061096304202668,0.9071196752651423,0.05226936169283104,-0.3132934147224677,0.22320285177496307,0.6688046555650449,0.1079924926599919,0.7764111831676657
3773585,5,65,A,-2.0,0.012172398800602566,0.8357780923617089,0.15204950883768856,-0.9478474667770878,0.22320285177496307,0.6688046555650449,0.1079924926599919,0.7764111831676657
3773585,5,70,A,-2.0,0.01184634113691507,0.8438416226206822,0.1443120362424029,-0.952420978297045,0.22320285177496307,0.6688046555650449,0.1079924926599919,0.7764111831676657
3773585,5,75,A,-2.0,0.011523483036324396,0.85157396067272,0.13690255629095555,-0.9542138619721023,0.22320285177496307,0.6688046555650449,0.1079924926599919,0.7764111831676657
3773585,5,80,A,-2.0,0.011204269183500737,0.8589819509440744,0.1298137798724249,-0.9532724142194506,0.22320285177496307,0.6688046555650449,0.1079924926599919,0.7764111831676657
3773585,5,85,A,-2.0,0.010889103007742812,0.866073017267317,0.12303787972494015,-0.9496746414390642,0.22320285177496307,0.6688046555650449,0.1079924926599919,0.7764111831676657
3773585,5,90,A,-2.0,0.002815727949139135,0.6884091053410549,0.3087751667098059,-1.1442705681724248,0.22320285177496307,0.6688046555650449,0.1079924926599919,0.7764111831676657
3773386,6,5,D,0.0,0.021632546528332384,0.394788061238481,0.5835793922331866,-2.1137686439168477,0.05381058215687619,0.3278555330798386,0.6183338847632851,-1.9141198526363086
3773386,6,10,D,0.0,0.021576785460060116,0.4090748964547172,0.5693483180852228,-2.07337026539557,0.05381058215687619,0.3278555330798386,0.6183338847632851,-1.9141198526363086
3773386,6,15,D,0.0,0.02150258556185698,0.4235127522559768,0.5549846621821662,-2.017378427971888,0.05381058215687619,0.3278555330798386,0.6183338847632851,-1.9141198526363086
3773386,6,20,D,0.0,0.021409967195488308,0.4380780877300079,0.5405119450745038,-1.9465844232984364,0.05381058215687619,0.3278555330798386,0.6183338847632851,-1.9141198526363086
3773386,6,25,D,0.0,0.02129903143317001,0.4527465033466898,0.5259544652201401,-1.8621433385102861,0.05381058215687619,0.3278555330798386,0.6183338847632851,-1.9141198526363086
3773386,6,30,D,0.0,0.021169960499073427,0.46749290013357264,0.5113371393673539,-1.7655449039494364,0.05381058215687619,0.3278555330798386,0.6183338847632851,-1.9141198526363086
3773386,6,35,D,0.0,0.08998709922999375,0.6968339614114542,0.21317893935855223,-1.084484495712315,0.05381058215687619,0.3278555330798386,0.6183338847632851,-1.9141198526363086
3773386,6,40,D,0.0,0.08801362249701013,0.7080414356025861,0.20394494190040366,-0.9706154262452112,0.05381058215687619,0.3278555330798386,0.6183338847632851,-1.9141198526363086
3773386,6,45,D,0.0,0.08602978486930722,0.7189808715869807,0.19498934354371208,-0.8511281985229613,0.05381058215687619,0.3278555330798386,0.6183338847632851,-1.9141198526363086
3773386,6,50,D,0.0,0.08403965194485863,0.729646436731693,0.18631391132344832,-0.7281528085035945,0.05381058215687619,0.3278555330798386,0.6183338847632851,-1.9141198526363086
3773386,6,55,D,0.0,0.0820471294275626,0.7400334207620475,0.17791944981038987,-0.6038923765705413,0.05381058215687619,0.3278555330798386,0.6183338847632851,-1.9141198526363086
3773386,6,60,D,0.0,0.08005595032337148,0.7501381985652049,0.16980585111142354,-0.4805589218415451,0.05381058215687619,0.3278555330798386,0.6183338847632851,-1.9141198526363086
3773386,6,65,D,0.0,0.003852342985581368,0.4379443339299103,0.5582033230845084,-1.7366532646385555,0.05381058215687619,0.3278555330798386,0.6183338847632851,-1.9141198526363086
3773386,6,70,D,0.0,0.0038338772080616424,0.45278484865843527,0.5433812741335031,-1.687679014404098,0.05381058215687619,0.3278555330798386,0.6183338847632851,-1.9141198526363086
3773386,6,75,D,0.0,0.003812082193814381,0.4677089324649123,0.5284789853412734,-1.634834275106777,0.05381058215687619,0.3278555330798386,0.6183338847632851,-1.9141198526363086
3773386,6,80,D,0.0,0.0037870000229357904,0.4826901511356046,0.5135228488414596,-1.5789106363303786,0.05381058215687619,0.3278555330798386,0.6183338847632851,-1.9141198526363086
3773386,6,85,D,0.0,0.0037586876865006026,0.49770166371628316,0.49853964859721617,-1.520701394783786,0.05381058215687619,0.3278555330798386,0.6183338847632851,-1.9141198526363086
3773386,6,90,D,0.0,0.003727216742226899,0.5127164140002366,0.4835563692575364,-1.4609837691791685,0.05381058215687619,0.3278555330798386,0.6183338847632851,-1.9141198526363086
3773477,7,5,H,3.0,0.4757031883843634,0.4162985374499881,0.10799827416564857,0.7625751310054295,0.5562103434523861,0.36942035165456083,0.0743693048930531,1.4040684489252775
3773477,7,10,H,3.0,0.46942482360010546,0.4266743603315483,0.10390081606834617,0.6974142156902062,0.5562103434523861,0.36942035165456083,0.0743693048930531,1.4040684489252775
3773477,7,15,H,3.0,0.46299924431399625,0.4370915875790173,0.09990916810698662,0.6267264405215197,0.5562103434523861,0.36942035165456083,0.0743693048930531,1.4040684489252775
3773477,7,20,H,3.0,0.45643539146297885,0.4475413308689044,0.09602327766811677,0.5519445413909091,0.5562103434523861,0.36942035165456083,0.0743693048930531,1.4040684489252775
3773477,7,25,H,3.0,0.7284488367202065,0.25692844889738586,0.014622714382407528,0.9296245337097934,0.5562103434523861,0.36942035165456083,0.0743693048930531,1.4040684489252775
3773477,7,30,H,3.0,0.721551518929219,0.264327383880039,0.014121097190742121,0.8710563851460972,0.5562103434523861,0.36942035165456083,0.0743693048930531,1.4040684489252775
3773477,7,35,H,3.0,0.7145083092815698,0.2718590328885325,0.013632657829897614,0.8131091413098631,0.5562103434523861,0.36942035165456083,0.0743693048930531,1.4040684489252775
3773477,7,40,H,3.0,0.7073214772079395,0.27952135995620525,0.013157162835855211,0.7570135589517323,0.5562103434523861,0.36942035165456083,0.0743693048930531,1.4040684489252775
3773477,7,45,H,3.0,0.6999935506934467,0.2873120663168536,0.012694382989699802,0.7038429907598868,0.5562103434523861,0.36942035165456083,0.0743693048930531,1.4040684489252775
3773477,7,50,H,3.0,0.692527319357614,0.2952285875656203,0.0122440930767656,0.6544805342047649,0.5562103434523861,0.36942035165456083,0.0743693048930531,1.4040684489252775
3773477,7,55,H,3.0,0.6849258365568774,0.3032680917963169,0.01180607164680561,0.6095945831799771,0.5562103434523861,0.36942035165456083,0.0743693048930531,1.4040684489252775
3773477,7,60,H,3.0,0.9032975624491937,0.0932905314501248,0.003411906100681443,0.8020083991024304,0.5562103434523861,0.36942035165456083,0.0743693048930531,1.4040684489252775
3773477,7,65,H,3.0,0.9638451765298107,0.0358074431275665,0.0003473803426227034,0.9748059908151091,0.5562103434523861,0.36942035165456083,0.0743693048930531,1.4040684489252775
3773477,7,70,H,3.0,0.9625220927327294,0.037139701646334615,0.0003382056209360278,0.9774434242352669,0.5562103434523861,0.36942035165456083,0.0743693048930531,1.4040684489252775
3773477,7,75,H,3.0,0.8934828415341105,0.10338986303671652,0.0031272954291729463,0.7999573633026656,0.5562103434523861,0.36942035165456083,0.0743693048930531,1.4040684489252775
3773477,7,80,H,3.0,0.8899978412951415,0.10696516563866479,0.0030369930661936825,0.7913428382912334,0.5562103434523861,0.36942035165456083,0.0743693048930531,1.4040684489252775
3773477,7,85,H,3.0,0.9582597964809978,0.041428192563353686,0.00031201095564849007,0.956920229282087,0.5562103434523861,0.36942035165456083,0.0743693048930531,1.4040684489252775
3773477,7,90,H,3.0,0.9846565315486959,0.015312876789413744,3.0591661890360994e-05,1.0587278956160207,0.5562103434523861,0.36942035165456083,0.0743693048930531,1.4040684489252775
3773656,8,5,H,1.0,0.1603599005575774,0.3074014229290522,0.5322386765133704,1.0676711999516986,0.26427835233778973,0.32649702781402984,0.4092246198481804,0.2545143822144513
3773656,8,10,H,1.0,0.16032594138546413,0.31991172760229264,0.5197623310122433,1.1099437078974446,0.26427835233778973,0.32649702781402984,0.4092246198481804,0.2545143822144513
3773656,8,15,H,1.0,0.16016360228086604,0.3326644998733559,0.5071718978457781,1.1463670027765676,0.26427835233778973,0.32649702781402984,0.4092246198481804,0.2545143822144513
3773656,8,20,H,1.0,0.15987136947645242,0.345644453490596,0.49448417703295144,1.1764497246643346,0.26427835233778973,0.32649702781402984,0.4092246198481804,0.2545143822144513
3773656,8,25,H,1.0,0.15944822223950875,0.35883504061179133,0.48171673714870006,1.1997596656273024,0.26427835233778973,0.32649702781402984,0.4092246198481804,0.2545143822144513
3773656,8,30,H,1.0,0.15889365309034373,0.3722185230141894,0.4688878238954669,1.2159340286972382,0.26427835233778973,0.32649702781402984,0.4092246198481804,0.2545143822144513
3773656,8,35,H,1.0,0.15820768352395229,0.3857760575329205,0.45601625894312736,1.224688857532946,0.26427835233778973,0.32649702781402984,0.4092246198481804,0.2545143822144513
3773656,8,40,H,1.0,0.15739087485451833,0.3994877950407082,0.44312133010477356,1.2258272946644007,0.26427835233778973,0.32649702781402984,0.4092246198481804,0.2545143822144513
3773656,8,45,H,1.0,0.15644433387943246,0.413332992001056,0.43022267411951154,1.2192463354635694,0.26427835233778973,0.32649702781402984,0.4092246198481804,0.2545143822144513
3773656,8,50,H,1.0,0.45230591656004265,0.4292941800871595,0.11839990335279779,1.4185588412800811,0.26427835233778973,0.32649702781402984,0.4092246198481804,0.2545143822144513
3773656,8,55,H,1.0,0.44570298353794063,0.44033635246891556,0.11396066399314382,1.403804951499445,0.26427835233778973,0.32649702781402984,0.4092246198481804,0.2545143822144513
3773656,8,60,H,1.0,0.43895639557042143,0.45141568766788387,0.10962791676169463,1.3820089406611005,0.26427835233778973,0.32649702781402984,0.4092246198481804,0.2545143822144513
3773656,8,65,H,1.0,0.43207618084076144,0.46252142969085597,0.10540238946838253,1.3534032939335279,0.26427835233778973,0.32649702781402984,0.4092246198481804,0.2545143822144513
3773656,8,70,H,1.0,0.42507259522100266,0.4736427649573692,0.10128463982162816,1.3182868692206715,0.26427835233778973,0.32649702781402984,0.4092246198481804,0.2545143822144513
3773656,8,75,H,1.0,0.41795608199049356,0.4847688638145017,0.09727505419500482,1.2770202259170302,0.26427835233778973,0.32649702781402984,0.4092246198481804,0.2545143822144513
3773656,8,80,H,1.0,0.4107372307386991,0.4958889219898655,0.09337384727143536,1.2300200778146033,0.26427835233778973,0.32649702781402984,0.4092246198481804,0.2545143822144513
3773656,8,85,H,1.0,0.403426735784353,0.506992201649164,0.08958106256648292,1.177752966674562,0.26427835233778973,0.32649702781402984,0.4092246198481804,0.2545143822144513
3773656,8,90,H,1.0,0.39603535444538956,0.5180680717316464,0.08589657382296408,1.1207282667869656,0.26427835233778973,0.32649702781402984,0.4092246198481804,0.2545143822144513
3773547,9,5,H,4.0,0.9934318084028829,0.004537855300720381,0.0020303362963965794,1.3801530640379736,0.8584414188403874,0.09908996904688792,0.042468612112724714,1.0663064079086908
3773547,9,10,H,4.0,0.9932996367529815,0.004717592022115037,0.0019827712249034343,1.3860242232572078,0.8584414188403874,0.09908996904688792,0.042468612112724714,1.0663064079086908
3773547,9,15,H,4.0,0.9931592881641796,0.0049044073428888115,0.0019363044929316064,1.3823884641791881,0.8584414188403874,0.09908996904688792,0.042468612112724714,1.0663064079086908
3773547,9,20,H,4.0,0.9930105122387155,0.005098577126283239,0.0018909106350011703,1.3695116988152223,0.8584414188403874,0.09908996904688792,0.042468612112724714,1.0663064079086908
3773547,9,25,H,4.0,0.9928530474742413,0.005300387756800757,0.0018465647689578344,1.3478128332785722,0.8584414188403874,0.09908996904688792,0.042468612112724714,1.0663064079086908
3773547,9,30,H,4.0,0.997889877712762,0.0019318136963995783,0.00017830859083832942,1.0578227377177605,0.8584414188403874,0.09908996904688792,0.042468612112724714,1.0663064079086908
3773547,9,35,H,4.0,0.99781740724497,0.002008450910463081,0.00017414184456694348,1.0186336882619864,0.8584414188403874,0.09908996904688792,0.042468612112724714,1.0663064079086908
3773547,9,40,H,4.0,0.9977418062210791,0.0020881218458930653,0.00017007193302777856,0.9753398941988441,0.8584414188403874,0.09908996904688792,0.042468612112724714,1.0663064079086908
3773547,9,45,H,4.0,0.9992253011556275,0.0007583349005997101,1.636394377276024e-05,0.7337713731284633,0.8584414188403874,0.09908996904688792,0.042468612112724714,1.0663064079086908
3773547,9,50,H,4.0,0.9991955650730616,0.0007884526935678384,1.598223337067655e-05,0.6963509240066191,0.8584414188403874,0.09908996904688792,0.042468612112724714,1.0663064079086908
3773547,9,55,H,4.0,0.9991646249451163,0.0008197656468444993,1.5609408039247517e-05,0.659334351454777,0.8584414188403874,0.09908996904688792,0.042468612112724714,1.0663064079086908
3773547,9,60,H,4.0,0.9997010708876503,0.0002974286343931892,1.5004779565320463e-06,0.5721140550952467,0.8584414188403874,0.09908996904688792,0.042468612112724714,1.0663064079086908
3773547,9,65,H,4.0,0.999689287720833,0.0003092467754831728,1.4655036836928324e-06,0.5527802339160462,0.8584414188403874,0.09908996904688792,0.042468612112724714,1.0663064079086908
