match_id,competition_id,season_id,match_date,kick_off,home_team_id,home_team,away_team_id,away_team,home_score,away_score,competition_stage,stadium,referee,outcome,goal_margin,season,home_form_5_goals_for,home_form_5_goals_against,home_form_5_points,home_form_5_shots_for,home_form_5_shots_against,home_form_5_shot_goals_for,home_form_5_shot_goals_against,home_form_5_xg_for,home_form_5_xg_against,home_form_5_passes_for,home_form_5_passes_against,home_form_5_completed_passes_for,home_form_5_completed_passes_against,home_form_5_pressures_for,home_form_5_pressures_against,home_form_5_carries_final_third_for,home_form_5_carries_final_third_against,home_form_5_set_pieces_for,home_form_5_set_pieces_against,home_form_5_defensive_actions_for,home_form_5_defensive_actions_against,home_form_5_yellow_cards_for,home_form_5_yellow_cards_against,home_form_5_red_cards_for,home_form_5_red_cards_against,home_form_5_event_share_for,home_form_5_event_share_against,home_matches_played_before,home_history_max_kickoff,home_rest_days,home_form5_points,home_form5_goals_for,home_form5_goals_against,home_form5_shots_for,home_form5_xg_for,home_form3_points,home_form3_goals_for,home_form3_goals_against,home_momentum_points,home_momentum_goals_for,home_momentum_xg_for,home_shot_conv_5,home_possession_share_5,home_pressure_rate_5,home_set_piece_share_5,home_home_win_rate_5,home_away_win_rate_5,away_form_5_goals_for,away_form_5_goals_against,away_form_5_points,away_form_5_shots_for,away_form_5_shots_against,away_form_5_shot_goals_for,away_form_5_shot_goals_against,away_form_5_xg_for,away_form_5_xg_against,away_form_5_passes_for,away_form_5_passes_against,away_form_5_completed_passes_for,away_form_5_completed_passes_against,away_form_5_pressures_for,away_form_5_pressures_against,away_form_5_carries_final_third_for,away_form_5_carries_final_third_against,away_form_5_set_pieces_for,away_form_5_set_pieces_against,away_form_5_defensive_actions_for,away_form_5_defensive_actions_against,away_form_5_yellow_cards_for,away_form_5_yellow_cards_against,away_form_5_red_cards_for,away_form_5_red_cards_against,away_form_5_event_share_for,away_form_5_event_share_against,away_matches_played_before,away_history_max_kickoff,away_rest_days,away_form5_points,away_form5_goals_for,away_form5_goals_against,away_form5_shots_for,away_form5_xg_for,away_form3_points,away_form3_goals_for,away_form3_goals_against,away_momentum_points,away_momentum_goals_for,away_momentum_xg_for,away_shot_conv_5,away_possession_share_5,away_pressure_rate_5,away_set_piece_share_5,away_home_win_rate_5,away_away_win_rate_5,diff_form_5_goals_for,diff_form_5_goals_against,diff_form_5_points,diff_form_5_shots_for,diff_form_5_shots_against,diff_form_5_shot_goals_for,diff_form_5_shot_goals_against,diff_form_5_xg_for,diff_form_5_xg_against,diff_form_5_passes_for,diff_form_5_passes_against,diff_form_5_completed_passes_for,diff_form_5_completed_passes_against,diff_form_5_pressures_for,diff_form_5_pressures_against,diff_form_5_carries_final_third_for,diff_form_5_carries_final_third_against,diff_form_5_set_pieces_for,diff_form_5_set_pieces_against,diff_form_5_defensive_actions_for,diff_form_5_defensive_actions_against,diff_form_5_yellow_cards_for,diff_form_5_yellow_cards_against,diff_form_5_red_cards_for,diff_form_5_red_cards_against,diff_form_5_event_share_for,diff_form_5_event_share_against,season_idx,odds_tagged,market_p_H,market_p_D,market_p_A
16240,11,4,2019-04-02,2019-04-02 21:30:00,222,Villarreal,217,Barcelona,4,4,Regular Season,Estadio de la Cerámica,,D,0,2018/2019,0.3333333333333333,3.0,0.0,13.666666666666666,14.666666666666666,0.3333333333333333,3.0,0.9062955379999998,2.4056765323333336,443.3333333333333,732.0,369.3333333333333,650.3333333333334,177.66666666666666,163.66666666666666,69.33333333333333,194.0,870.3333333333334,1277.0,282.0,256.3333333333333,3.0,1.0,0.3333333333333333,0.0,0.3986271908794792,0.6013728091205209,3,2018-12-02 18:30:00,121.125,0.0,0.3333333333333333,3.0,13.666666666666666,0.9062955379999998,0.0,0.3333333333333333,3.0,,,,0.02439024211778716,0.37719795770516334,1.9740740740740739,0.4053089100875618,0.0,0.0,2.8,0.8,3.0,13.6,11.2,2.8,0.8,1.7182418785,0.7523386045,617.8,442.0,535.2,352.4,191.8,228.4,187.0,95.4,1147.4,916.6,310.8,351.2,1.2,3.2,0.0,0.0,0.565755325249618,0.43424467475038203,63,2019-03-30 16:15:00,3.21875,3.0,2.8,0.8,13.6,1.7182418785,3.0,3.0,0.6666666666666666,0.7999999999999998,1.1999999999999997,-0.18154112309999992,0.2058823378027693,0.5829401768419133,2.131111111111111,0.5559108524438418,0.8,0.8,-2.4666666666666663,2.2,-3.0,0.06666666666666643,3.466666666666667,-2.4666666666666663,2.2,-0.8119463405000001,1.6533379278333336,-174.46666666666664,290.0,-165.86666666666673,297.9333333333334,-14.133333333333354,-64.73333333333335,-117.66666666666667,98.6,-277.0666666666667,360.4,-28.80000000000001,-94.86666666666667,1.8,-2.2,0.3333333333333333,0.0,-0.16712813437013885,0.1671281343701389,1,False,,,
16248,11,4,2019-04-06,2019-04-06 20:45:00,217,Barcelona,212,Atlético Madrid,2,0,Regular Season,Spotify Camp Nou,Jesús Gil Manzano,H,2,2018/2019,2.8,1.2,2.6,13.2,11.6,2.8,1.2,1.8571935808999995,1.0424162185,640.0,431.4,560.8,349.6,190.0,233.2,198.4,85.4,1226.2,889.4,301.4,345.2,2.4,2.6,0.0,0.2,0.579525228110245,0.42047477188975496,64,2019-04-02 21:30:00,3.96875,2.6,2.8,1.2,13.2,1.8571935808999995,2.3333333333333335,3.3333333333333335,1.6666666666666667,0.3999999999999999,0.9999999999999998,-0.013566256100000507,0.21212119605142454,0.5973492620894629,2.111111111111111,0.5795991678107397,0.8,0.8,0.6666666666666666,1.0,0.6666666666666666,4.333333333333333,13.0,0.6666666666666666,1.0,0.2449027201,0.8996953715666667,397.0,723.6666666666666,302.6666666666667,630.6666666666666,192.66666666666666,133.66666666666666,81.66666666666667,186.0,675.3333333333334,1338.6666666666667,346.6666666666667,250.0,3.3333333333333335,2.3333333333333335,0.0,0.0,0.39150740038992776,0.6084925996100722,3,2018-11-24 20:45:00,133.0,0.6666666666666666,0.6666666666666666,1.0,4.333333333333333,0.2449027201,0.6666666666666666,0.6666666666666666,1.0,,,,0.15384611834320347,0.3542534202668768,2.140740740740741,0.3353194304856077,0.0,0.0,2.1333333333333333,0.19999999999999996,1.9333333333333336,8.866666666666667,-1.4000000000000004,2.1333333333333333,0.19999999999999996,1.6122908607999995,0.14272084693333342,243.0,-292.26666666666665,258.13333333333327,-281.0666666666666,-2.666666666666657,99.53333333333333,116.73333333333333,-100.6,550.8666666666667,-449.26666666666677,-45.26666666666671,95.19999999999999,-0.9333333333333336,0.2666666666666666,0.0,0.2,0.18801782772031722,-0.18801782772031722,1,False,,,
16265,11,4,2019-04-20,2019-04-20 20:45:00,217,Barcelona,210,Real Sociedad,2,1,Regular Season,Spotify Camp Nou,,H,1,2018/2019,3.0,1.2,2.6,15.2,9.8,3.0,1.2,1.9898908325999998,0.9290261870399998,683.4,416.0,606.2,336.0,205.2,238.4,226.4,73.4,1325.2,826.0,309.4,349.0,2.6,2.8,0.0,0.4,0.5996173052267453,0.4003826947732548,65,2019-04-06 20:45:00,14.0,2.6,3.0,1.2,15.2,1.9898908325999998,2.3333333333333335,2.6666666666666665,1.3333333333333333,0.3999999999999999,1.4,0.24823948769999982,0.1973684080678679,0.6216117876827252,2.28,0.6160282630085403,0.8,0.8,1.0,2.3333333333333335,0.0,11.333333333333334,11.666666666666666,1.0,2.3333333333333335,0.8185548699999999,1.2741311513333333,422.6666666666667,641.6666666666666,338.3333333333333,558.6666666666666,175.66666666666666,145.33333333333334,83.0,138.66666666666666,767.3333333333334,1201.6666666666667,290.0,255.33333333333334,1.6666666666666667,2.0,0.0,0.0,0.4205370393659898,0.5794629606340101,3,2018-09-15 16:15:00,217.1875,0.0,1.0,2.3333333333333335,11.333333333333334,0.8185548699999999,0.0,1.0,2.3333333333333335,,,,0.08823528633218061,0.3971186967769007,1.9518518518518517,0.38970712693937337,0.0,0.0,2.0,-1.1333333333333335,2.6,3.8666666666666654,-1.8666666666666654,2.0,-1.1333333333333335,1.1713359625999997,-0.3451049642933335,260.7333333333333,-225.66666666666663,267.86666666666673,-222.66666666666663,29.53333333333333,93.06666666666666,143.4,-65.26666666666665,557.8666666666667,-375.66666666666674,19.399999999999977,93.66666666666666,0.9333333333333333,0.7999999999999998,0.0,0.4,0.17908026586075548,-0.17908026586075537,1,False,,,
16275,11,4,2019-04-23,2019-04-23 21:30:00,206,Deportivo Alavés,217,Barcelona,0,2,Regular Season,Estadio de Mendizorroza,,A,-2,2018/2019,0.3333333333333333,2.3333333333333335,0.0,7.0,22.0,0.3333333333333333,2.3333333333333335,0.5761384824666667,2.3705033281,260.0,823.0,172.33333333333334,727.6666666666666,191.0,78.33333333333333,22.333333333333332,257.6666666666667,539.0,1596.3333333333333,340.0,185.0,2.0,1.0,0.0,0.0,0.29728970158918266,0.7027102984108172,3,2018-08-18 22:15:00,247.96875,0.0,0.3333333333333333,2.3333333333333335,7.0,0.5761384824666667,0.0,0.3333333333333333,2.3333333333333335,,,,0.0476190408163275,0.24007386866105826,2.1222222222222222,0.25241960650058404,0.0,0.0,2.8,1.2,2.6,15.0,10.0,2.8,1.2,1.7152096733999997,1.03188637454,650.4,459.0,568.4,372.4,201.6,232.0,188.0,80.2,1269.4,867.2,306.6,343.2,2.4,2.6,0.0,0.4,0.5703824885619428,0.42961751143805726,66,2019-04-20 20:45:00,3.03125,2.6,2.8,1.2,15.0,1.7152096733999997,2.3333333333333335,2.6666666666666665,1.6666666666666667,0.0,0.9999999999999998,-0.21217063970000005,0.18666665422222306,0.5862628442525122,2.2399999999999998,0.5941215011728346,0.8,0.6,-2.4666666666666663,1.1333333333333335,-2.6,-8.0,12.0,-2.4666666666666663,1.1333333333333335,-1.139071190933333,1.3386169535599999,-390.4,364.0,-396.0666666666666,355.26666666666665,-10.599999999999994,-153.66666666666669,-165.66666666666666,177.4666666666667,-730.4000000000001,729.1333333333332,33.39999999999998,-158.2,-0.3999999999999999,-1.6,0.0,-0.4,-0.2730927869727602,0.27309278697275996,1,False,,,
16289,11,4,2019-04-27,2019-04-27 20:45:00,217,Barcelona,221,Levante UD,1,0,Regular Season,Spotify Camp Nou,Ricardo De Burgos Bengoetxea,H,1,2018/2019,2.4,1.0,2.6,15.0,8.6,2.4,1.0,1.75819385,0.91303757594,715.2,386.8,627.4,301.8,162.4,233.8,200.0,63.6,1394.6,769.8,269.6,350.0,2.2,3.0,0.0,0.4,0.6169811120489189,0.383018887951081,67,2019-04-23 21:30:00,3.96875,2.6,2.4,1.0,15.0,1.75819385,3.0,2.0,0.3333333333333333,-0.3999999999999999,-0.20000000000000018,-0.48037742110000003,0.15999998933333404,0.6490018142931018,1.8044444444444445,0.6443356123432197,1.0,0.6,0.0,4.0,0.0,14.5,16.0,0.0,4.0,0.92443077,2.6719389891,364.5,639.5,280.5,575.0,161.0,141.5,73.0,124.0,763.5,1329.0,275.5,251.5,3.0,1.5,0.5,0.0,0.3888431939028939,0.6111568060971061,2,2018-12-16 20:45:00,132.0,0.0,0.0,4.0,14.5,0.92443077,0.0,0.0,4.0,,,,0.0,0.36304780840333883,1.788888888888889,0.36487455179695366,,0.0,2.4,-3.0,2.6,0.5,-7.4,2.4,-3.0,0.8337630800000001,-1.75890141316,350.70000000000005,-252.7,346.9,-273.2,1.4000000000000057,92.30000000000001,127.0,-60.4,631.0999999999999,-559.2,-5.899999999999977,98.5,-0.7999999999999998,1.5,-0.5,0.4,0.22813791814602502,-0.22813791814602508,1,False,,,
16306,11,4,2019-05-12,2019-05-12 18:30:00,217,Barcelona,216,Getafe,2,0,Regular Season,Spotify Camp Nou,José Luis González González,H,2,2018/2019,2.2,1.0,2.6,17.0,9.4,2.2,1.0,1.8960642135999997,1.02392504154,700.2,398.8,614.0,315.4,167.8,232.0,187.0,67.6,1410.8,782.2,272.0,345.6,3.0,2.8,0.0,0.4,0.6064841009254056,0.3935158990745943,68,2019-04-27 20:45:00,14.90625,2.6,2.2,1.0,17.0,1.8960642135999997,3.0,1.6666666666666667,0.3333333333333333,-0.3999999999999999,-0.5999999999999996,0.17782233509999967,0.12941175709342606,0.6371246582009784,1.8644444444444446,0.6433196531494211,1.0,0.6,0.6666666666666666,1.3333333333333333,0.3333333333333333,11.0,11.0,0.6666666666666666,1.3333333333333333,0.8800027193666665,1.085612174,261.0,767.0,167.66666666666666,677.0,198.66666666666666,91.66666666666667,54.0,159.66666666666666,630.6666666666666,1517.3333333333333,329.6666666666667,197.33333333333334,3.0,3.0,0.0,0.0,0.3154792310932248,0.6845207689067752,3,2019-01-06 20:45:00,125.90625,0.3333333333333333,0.6666666666666666,1.3333333333333333,11.0,0.8800027193666665,0.3333333333333333,0.6666666666666666,1.3333333333333333,,,,0.06060605509641923,0.25389105033668186,2.2074074074074073,0.2936064554809405,0.0,0.0,1.5333333333333337,-0.33333333333333326,2.2666666666666666,6.0,-1.5999999999999996,1.5333333333333337,-0.33333333333333326,1.016061494233333,-0.061687132459999905,439.20000000000005,-368.2,446.33333333333337,-361.6,-30.866666666666646,140.33333333333331,133.0,-92.06666666666666,780.1333333333333,-735.1333333333332,-57.666666666666686,148.26666666666668,0.0,-0.20000000000000018,0.0,0.4,0.2910048698321808,-0.2910048698321809,1,False,,,
16317,11,4,2019-05-19,2019-05-19 16:15:00,322,Eibar,217,Barcelona,2,2,Regular Season,Estadio Municipal de Ipurúa,,D,0,2018/2019,0.3333333333333333,3.6666666666666665,0.0,14.333333333333334,9.333333333333334,0.3333333333333333,3.6666666666666665,0.8920735506666667,1.9930963806666666,467.0,624.6666666666666,357.0,526.3333333333334,158.66666666666666,131.33333333333334,110.33333333333333,70.33333333333333,740.6666666666666,1101.3333333333333,286.3333333333333,262.6666666666667,1.6666666666666667,1.0,0.3333333333333333,0.0,0.44158903921147785,0.558410960788522,3,2019-01-13 18:30:00,125.90625,0.0,0.3333333333333333,3.6666666666666665,14.333333333333334,0.8920735506666667,0.0,0.3333333333333333,3.6666666666666665,,,,0.023255812330989837,0.4277862591501195,1.7629629629629628,0.40209916735318535,0.0,0.0,1.8,0.2,3.0,16.6,8.4,1.6,0.2,1.8451204223999997,0.70926987474,743.4,382.6,652.6,290.0,158.2,251.2,195.8,67.6,1482.2,796.8,271.6,376.0,1.8,2.8,0.0,0.2,0.6201164905015972,0.3798835094984029,69,2019-05-12 18:30:00,6.90625,3.0,1.8,0.2,16.6,1.8451204223999997,3.0,1.6666666666666667,0.0,0.3999999999999999,-0.9999999999999998,-0.012073158499999792,0.09638553636231707,0.6602131432857786,1.7577777777777777,0.6503729703157645,1.0,0.8,-1.4666666666666668,3.4666666666666663,-3.0,-2.2666666666666675,0.9333333333333336,-1.2666666666666668,3.4666666666666663,-0.953046871733333,1.2838265059266667,-276.4,242.0666666666666,-295.6,236.33333333333337,0.46666666666666856,-119.86666666666665,-85.46666666666668,2.7333333333333343,-741.5333333333334,304.5333333333333,14.733333333333292,-113.33333333333331,-0.1333333333333333,-1.7999999999999998,0.3333333333333333,-0.2,-0.17852745129011938,0.17852745129011915,1,False,,,
303430,11,42,2019-09-24,2019-09-24 21:00:00,217,Barcelona,222,Villarreal,2,1,Regular Season,Spotify Camp Nou,,H,1,2019/2020,1.4,0.8,2.0,13.6,10.2,1.2,0.8,1.4694928221599999,1.09483938986,747.4,321.0,657.2,224.8,112.6,232.8,163.2,60.4,1600.0,718.6,229.2,365.8,2.0,3.2,0.0,0.0,0.6489759238748555,0.3510240761251445,71,2019-09-21 21:00:00,3.0,2.0,1.4,0.8,13.6,1.4694928221599999,1.3333333333333333,1.3333333333333333,1.3333333333333333,-0.6000000000000001,-1.4,-0.24571685123999987,0.08823528762975827,0.6995507294088816,1.251111111111111,0.6900715946303496,1.0,0.6,1.25,3.25,0.25,14.25,14.75,1.25,3.25,1.3229272449999998,2.3780580264999998,419.5,727.25,347.25,646.75,206.75,159.0,66.25,191.5,840.5,1374.0,304.5,251.0,3.0,2.5,0.5,0.0,0.3914566963164056,0.6085433036835944,4,2019-04-02 21:30:00,174.97916666666666,0.25,1.25,3.25,14.25,1.3229272449999998,0.3333333333333333,1.6666666666666667,3.6666666666666665,,,,0.08771929208987424,0.36581643743988096,2.297222222222222,0.3795439149335995,0.0,0.0,0.1499999999999999,-2.45,1.75,-0.6500000000000004,-4.550000000000001,-0.050000000000000044,-2.45,0.14656557716000007,-1.2832186366399998,327.9,-406.25,309.95000000000005,-421.95,-94.15,73.80000000000001,96.94999999999999,-131.1,759.5,-655.4,-75.30000000000001,114.80000000000001,-1.0,0.7000000000000002,-0.5,0.0,0.25751922755844986,-0.2575192275584499,2,False,,,
303473,11,42,2019-10-06,2019-10-06 21:00:00,217,Barcelona,213,Sevilla,4,0,Regular Season,Spotify Camp Nou,Antonio Miguel Mateu Lahoz,H,4,2019/2020,1.4,1.0,2.0,12.2,11.2,1.2,1.0,1.1387939995599998,1.12089249706,721.0,372.2,632.8,276.2,123.0,238.8,159.4,68.0,1571.8,769.8,239.0,368.2,2.6,3.0,0.0,0.0,0.6183647023623997,0.3816352976376002,72,2019-09-24 21:00:00,12.0,2.0,1.4,1.0,12.2,1.1387939995599998,1.3333333333333333,1.3333333333333333,1.6666666666666667,-0.6000000000000001,-1.0,-0.6193998504400002,0.09836064767535675,0.6595316495979402,1.3666666666666667,0.6712504267717585,1.0,0.6,1.75,3.0,0.25,15.5,19.5,1.5,3.0,1.4748205563249999,1.9806489318250002,467.5,596.25,374.25,509.0,188.0,138.75,105.25,142.75,863.25,1221.25,315.5,259.0,2.25,0.5,0.0,0.0,0.45492873385808447,0.5450712661419155,4,2019-02-23 16:15:00,225.19791666666666,0.25,1.75,3.0,15.5,1.4748205563249999,0.3333333333333333,2.0,3.3333333333333335,,,,0.09677418730489115,0.43948296080894667,2.088888888888889,0.41412808807189827,0.0,0.0,-0.3500000000000001,-2.0,1.75,-3.3000000000000007,-8.3,-0.30000000000000004,-2.0,-0.33602655676500004,-0.8597564347650002,253.5,-224.05,258.54999999999995,-232.8,-65.0,100.05000000000001,54.150000000000006,-74.75,708.55,-451.45000000000005,-76.5,109.19999999999999,0.3500000000000001,2.5,0.0,0.0,0.16343596850431524,-0.1634359685043153,2,False,,,
303700,11,42,2019-10-19,2019-10-19 13:00:00,322,Eibar,217,Barcelona,0,3,Regular Season,Estadio Municipal de Ipurúa,,A,-3,2019/2020,0.75,3.25,0.25,15.25,9.0,0.75,3.25,1.038506236,1.6841258817,458.5,632.5,346.75,536.5,175.25,131.75,107.0,76.75,755.5,1166.75,307.25,264.25,2.25,1.25,0.25,0.0,0.43747572044817395,0.562524279551826,4,2019-05-19 16:15:00,152.86458333333334,0.25,0.75,3.25,15.25,1.038506236,0.3333333333333333,0.6666666666666666,2.3333333333333335,,,,0.04918032464391314,0.4202566448943568,1.9472222222222222,0.39302900226659954,0.0,0.0,2.0,1.0,2.0,10.6,13.0,1.8,1.0,1.0824082864599998,1.31909307966,709.2,385.4,627.2,290.6,113.8,221.6,147.6,77.6,1513.6,782.8,230.0,349.2,2.8,3.0,0.4,0.0,0.6106193214357306,0.38938067856426933,73,2019-10-06 21:00:00,12.666666666666666,2.0,2.0,1.0,10.6,1.0824082864599998,2.0,2.0,1.0,-0.6000000000000001,-0.20000000000000018,-0.8136559271399999,0.1698113047347826,0.647907910973956,1.2644444444444445,0.6591186201623765,1.0,0.4,-1.25,2.25,-1.75,4.65,-4.0,-1.05,2.25,-0.04390205045999984,0.36503280204,-250.70000000000005,247.10000000000002,-280.45000000000005,245.89999999999998,61.45,-89.85,-40.599999999999994,-0.8499999999999943,-758.0999999999999,383.95000000000005,77.25,-84.94999999999999,-0.5499999999999998,-1.75,-0.15000000000000002,0.0,-0.17314360098755666,0.1731436009875567,2,False,,,
303600,11,42,2019-10-29,2019-10-29 21:15:00,217,Barcelona,901,Real Valladolid,5,1,Regular Season,Spotify Camp Nou,,H,4,2019/2020,2.2,1.0,2.0,9.8,12.0,2.2,1.0,0.9560304113999998,1.18477021706,648.0,428.2,567.2,336.0,122.8,186.4,119.2,87.4,1354.4,832.4,235.4,311.2,2.6,3.4,0.4,0.0,0.5786285079940765,0.42137149200592344,74,2019-10-19 13:00:00,10.34375,2.0,2.2,1.0,9.8,0.9560304113999998,3.0,3.0,0.3333333333333333,-1.0,0.40000000000000013,-0.889090011,0.22448977301124767,0.6021185647629449,1.3644444444444443,0.6193524782241849,1.0,0.4,0.0,1.0,0.0,9.0,15.5,0.0,1.0,0.390869389,2.2098751224999997,426.0,685.0,324.5,593.5,186.0,147.5,64.5,164.5,763.5,1247.5,326.5,262.0,2.0,1.0,0.0,0.0,0.4127133282304875,0.5872866717695124,2,2019-02-16 20:45:00,255.02083333333334,0.0,0.0,1.0,9.0,0.390869389,0.0,0.0,1.0,,,,0.0,0.3834383434892544,2.066666666666667,0.3796618595824655,,0.0,2.2,0.0,2.0,0.8000000000000007,-3.5,2.2,0.0,0.5651610223999998,-1.0251049054399997,222.0,-256.8,242.70000000000005,-257.5,-63.2,38.900000000000006,54.7,-77.1,590.9000000000001,-415.1,-91.1,49.19999999999999,0.6000000000000001,2.4,0.4,0.0,0.165915179763589,-0.165915179763589,2,False,,,
303504,11,42,2019-11-02,2019-11-02 16:00:00,221,Levante UD,217,Barcelona,3,1,Regular Season,Estadio Ciudad de Valencia,,H,2,2019/2020,0.0,3.0,0.0,12.0,18.333333333333332,0.0,3.0,0.8610615166666666,2.3643702357333334,375.0,643.0,290.0,570.3333333333334,172.0,145.0,73.66666666666667,142.66666666666666,789.6666666666666,1351.3333333333333,290.3333333333333,255.0,3.0,2.3333333333333335,0.3333333333333333,0.0,0.393748810104586,0.6062511898954139,3,2019-04-27 20:45:00,188.80208333333334,0.0,0.0,3.0,12.0,0.8610615166666666,0.0,0.0,3.0,,,,0.0,0.3683693513080851,1.9111111111111112,0.36883076426802236,0.0,0.0,2.8,0.8,2.4,11.8,10.2,2.8,0.8,1.2810956970399998,0.99458253346,651.0,427.0,568.8,341.0,134.4,175.4,137.4,80.8,1381.8,856.8,242.8,294.0,2.2,3.2,0.4,0.0,0.5836860482655872,0.41631395173441277,75,2019-10-29 21:15:00,3.78125,2.4,2.8,0.8,11.8,1.2810956970399998,3.0,4.0,0.3333333333333333,-0.20000000000000018,0.9999999999999998,-0.3305311489199998,0.23728811548405798,0.6038961033359034,1.4933333333333334,0.6172607877167602,1.0,0.4,-2.8,2.2,-2.4,0.1999999999999993,8.133333333333333,-2.8,2.2,-0.4200341803733332,1.3697877022733334,-276.0,216.0,-278.79999999999995,229.33333333333337,37.599999999999994,-30.400000000000006,-63.733333333333334,61.86666666666666,-592.1333333333333,494.5333333333333,47.5333333333333,-39.0,0.7999999999999998,-0.8666666666666667,-0.06666666666666671,0.0,-0.18993723816100122,0.18993723816100117,2,False,,,
303487,11,42,2019-11-09,2019-11-09 21:00:00,217,Barcelona,209,Celta Vigo,4,1,Regular Season,Spotify Camp Nou,,H,3,2019/2020,3.0,1.0,2.4,12.2,10.2,3.0,1.0,1.6019141382399997,0.7940052624,651.4,454.6,569.4,367.6,151.8,174.8,142.0,89.8,1283.2,894.2,261.0,289.2,3.0,2.8,0.4,0.0,0.5738412675263475,0.42615873247365244,76,2019-11-02 16:00:00,7.208333333333333,2.4,3.0,1.0,12.2,1.6019141382399997,2.0,3.0,1.3333333333333333,0.3999999999999999,1.6,0.13242131607999985,0.2459016191883919,0.5889692580569897,1.6866666666666668,0.5893267196705582,1.0,0.4,1.3333333333333333,2.0,0.6666666666666666,13.0,15.0,1.3333333333333333,2.0,1.6611070193333333,2.1872165960000003,485.0,632.0,390.6666666666667,534.6666666666666,171.0,160.0,101.33333333333333,143.33333333333334,735.0,1071.0,300.3333333333333,276.3333333333333,3.3333333333333335,1.0,0.0,0.3333333333333333,0.4509267899125902,0.5490732100874097,3,2018-12-22 18:30:00,322.1041666666667,0.6666666666666666,1.3333333333333333,2.0,13.0,1.6611070193333333,0.6666666666666666,1.3333333333333333,2.0,,,,0.10256409467455682,0.4341987462540745,1.9,0.40697674396069944,,0.0,1.6666666666666667,-1.0,1.7333333333333334,-0.8000000000000007,-4.800000000000001,1.6666666666666667,-1.0,-0.05919288109333354,-1.3932113336000003,166.39999999999998,-177.39999999999998,178.7333333333333,-167.0666666666666,-19.19999999999999,14.800000000000011,40.66666666666667,-53.533333333333346,548.2,-176.79999999999995,-39.333333333333314,12.866666666666674,-0.3333333333333335,1.7999999999999998,0.4,-0.3333333333333333,0.12291447761375723,-0.12291447761375729,2,False,,,
303715,11,42,2019-11-23,2019-11-23 13:00:00,205,Leganés,217,Barcelona,1,2,Regular Season,Estadio Municipal de Butarque,,A,-1,2019/2020,1.0,2.5,0.75,10.75,11.75,1.0,2.5,0.9198674223,1.574815473,310.75,770.5,215.5,670.75,198.75,107.5,52.75,161.0,683.25,1478.75,329.75,218.75,3.0,2.25,0.0,0.0,0.3355865279968078,0.6644134720031922,4,2019-01-20 20:45:00,306.6770833333333,0.75,1.0,2.5,10.75,0.9198674223,1.0,1.3333333333333333,2.3333333333333335,,,,0.09302324716062818,0.2873988436648334,2.2083333333333335,0.31602682686585254,0.3333333333333333,0.0,3.4,1.0,2.4,12.2,9.2,3.4,1.0,1.7912367662399997,0.7387837687000001,656.6,442.2,576.8,354.4,154.8,156.6,144.8,87.2,1224.6,881.4,262.6,266.4,3.0,2.6,0.4,0.0,0.5846084328588697,0.4153915671411304,77,2019-11-09 21:00:00,13.666666666666666,2.4,3.4,1.0,12.2,1.7912367662399997,2.0,3.3333333333333335,1.6666666666666667,0.3999999999999999,2.0,0.6524427666799999,0.2786885017468441,0.5975609750659255,1.7200000000000002,0.5814814812053744,1.0,0.4,-2.4,1.5,-1.65,-1.4499999999999993,2.5500000000000007,-2.4,1.5,-0.8713693439399998,0.8360317042999998,-345.85,328.3,-361.29999999999995,316.35,43.94999999999999,-49.099999999999994,-92.05000000000001,73.8,-541.3499999999999,597.35,67.14999999999998,-47.64999999999998,0.0,-0.3500000000000001,-0.4,0.0,-0.24902190486206183,0.24902190486206183,2,False,,,
303524,11,42,2019-12-01,2019-12-01 21:00:00,212,Atlético Madrid,217,Barcelona,0,1,Regular Season,Estádio Cívitas Metropolitano,Antonio Miguel Mateu Lahoz,A,-1,2019/2020,0.5,1.25,0.5,5.5,14.75,0.5,1.25,0.31415475449999997,1.155942095425,406.75,732.75,316.0,644.5,206.25,160.25,85.75,208.5,694.5,1369.0,350.25,274.75,3.5,2.5,0.25,0.0,0.3913787017600685,0.6086212982399315,4,2019-04-06 20:45:00,239.01041666666666,0.5,0.5,1.25,5.5,0.31415475449999997,0.3333333333333333,0.3333333333333333,1.3333333333333333,,,,0.09090907438016829,0.3569548044256649,2.2916666666666665,0.33656408997501136,0.0,0.0,3.0,1.2,2.4,11.4,7.8,3.0,1.2,1.8175112585399997,0.4639770485,698.0,397.2,607.2,308.0,157.6,186.6,162.0,69.2,1380.0,840.8,261.2,302.4,2.4,2.2,0.0,0.0,0.612761308964675,0.387238691035325,78,2019-11-23 13:00:00,8.333333333333334,2.4,3.0,1.2,11.4,1.8175112585399997,2.0,2.3333333333333335,1.6666666666666667,0.3999999999999999,1.0,0.73510297208,0.2631578716528183,0.6373265151229669,1.751111111111111,0.6213976942446876,1.0,0.4,-2.5,0.050000000000000044,-1.9,-5.9,6.95,-2.5,0.050000000000000044,-1.5033565040399997,0.6919650469249999,-291.25,335.55,-291.20000000000005,336.5,48.650000000000006,-26.349999999999994,-76.25,139.3,-685.5,528.2,89.05000000000001,-27.649999999999977,1.1,0.2999999999999998,0.25,0.0,-0.22138260720460645,0.2213826072046065,2,False,,,
